year,pos,genre,count
2012,19,alternative/indie,0.5
2012,19,pop,0.5
2012,21,electronic/dance,0.25
2012,21,pop,0.25
2012,21,reggae,0.25
2012,21,hip-hop/rnb,0.25
2012,24,electronic/dance,0.5
2012,24,electronic/dance,0.5
2012,25,pop,0.5
2012,25,rock,0.5
2012,26,pop,1.0
2012,28,pop,1.0
2012,29,electronic/dance,0.25
2012,29,electronic/dance,0.25
2012,29,electronic/dance,0.25
2012,29,pop,0.25
2012,31,pop,1.0
2012,33,country,0.5
2012,33,pop,0.5
2012,34,pop,1.0
2012,35,electronic/dance,0.5
2012,35,electronic/dance,0.5
2012,36,electronic/dance,0.3333333333333333
2012,36,pop,0.3333333333333333
2012,36,rock,0.3333333333333333
2012,39,pop,1.0
2012,41,pop,1.0
2012,42,electronic/dance,0.3333333333333333
2012,42,disco,0.3333333333333333
2012,42,electronic/dance,0.3333333333333333
2012,46,pop,0.5
2012,46,soul,0.5
2012,50,electronic/dance,0.5
2012,50,electronic/dance,0.5
2012,53,country,1.0
2012,58,country,1.0
2012,60,pop,0.5
2012,60,rock,0.5
2012,63,hip-hop/rnb,1.0
2012,65,electronic/dance,0.3333333333333333
2012,65,disco,0.3333333333333333
2012,65,electronic/dance,0.3333333333333333
2012,66,country,0.5
2012,66,pop,0.5
2012,67,country,1.0
2012,69,pop,0.5
2012,69,rock,0.5
2012,70,country,0.5
2012,70,pop,0.5
2012,75,hip-hop/rnb,0.5
2012,75,pop,0.5
2012,76,country,1.0
2012,79,electronic/dance,0.25
2012,79,pop,0.25
2012,79,reggae,0.25
2012,79,hip-hop/rnb,0.25
2012,81,alternative/indie,0.5
2012,81,pop,0.5
2012,82,country,0.3333333333333333
2012,82,pop,0.3333333333333333
2012,82,rock,0.3333333333333333
2012,85,electronic/dance,0.5
2012,85,pop,0.5
2012,86,pop,1.0
2012,87,alternative/indie,0.5
2012,87,pop,0.5
2012,88,country,1.0
2012,89,electronic/dance,0.25
2012,89,pop,0.25
2012,89,reggae,0.25
2012,89,hip-hop/rnb,0.25
2012,93,country,1.0
2012,94,electronic/dance,0.25
2012,94,pop,0.25
2012,94,reggae,0.25
2012,94,hip-hop/rnb,0.25
2012,95,country,1.0
2012,96,country,1.0
2012,98,country,1.0
2012,99,country,1.0
2012,100,rock,1.0
2013,2,soul,1.0
2013,4,electronic/dance,1.0
2013,6,disco,0.5
2013,6,pop,0.5
2013,8,pop,1.0
2013,10,pop,1.0
2013,11,pop,1.0
2013,13,electronic/dance,0.25
2013,13,pop,0.25
2013,13,reggae,0.25
2013,13,hip-hop/rnb,0.25
2013,14,electronic/dance,1.0
2013,15,pop,1.0
2013,16,country,0.5
2013,16,pop,0.5
2013,17,pop,0.5
2013,17,rock,0.5
2013,18,pop,0.5
2013,18,rock,0.5
2013,21,religious,1.0
2013,22,hip-hop/rnb,0.5
2013,22,religious,0.5
2013,27,electronic/dance,0.25
2013,27,pop,0.25
2013,27,reggae,0.25
2013,27,hip-hop/rnb,0.25
2013,28,electronic/dance,1.0
2013,30,pop,1.0
2013,31,pop,1.0
2013,35,electronic/dance,0.3333333333333333
2013,35,pop,0.3333333333333333
2013,35,rock,0.3333333333333333
2013,37,electronic/dance,0.5
2013,37,pop,0.5
2013,38,electronic/dance,0.3333333333333333
2013,38,pop,0.3333333333333333
2013,38,rock,0.3333333333333333
2013,42,pop,1.0
2013,44,electronic/dance,0.3333333333333333
2013,44,disco,0.3333333333333333
2013,44,electronic/dance,0.3333333333333333
2013,45,electronic/dance,0.5
2013,45,pop,0.5
2013,48,hip-hop/rnb,1.0
2013,49,pop,0.3333333333333333
2013,49,hip-hop/rnb,0.3333333333333333
2013,49,soul,0.3333333333333333
2013,50,pop,1.0
2013,51,electronic/dance,0.3333333333333333
2013,51,pop,0.3333333333333333
2013,51,rock,0.3333333333333333
2013,56,electronic/dance,0.3333333333333333
2013,56,disco,0.3333333333333333
2013,56,electronic/dance,0.3333333333333333
2013,57,electronic/dance,0.5
2013,57,pop,0.5
2013,59,hip-hop/rnb,1.0
2013,60,country,1.0
2013,63,pop,0.5
2013,63,rock,0.5
2013,64,electronic/dance,1.0
2013,65,folk,0.5
2013,65,alternative/indie,0.5
2013,66,electronic/dance,0.5
2013,66,pop,0.5
2013,67,hip-hop/rnb,0.3333333333333333
2013,67,religious,0.3333333333333333
2013,67,alternative/indie,0.3333333333333333
2013,68,pop,0.5
2013,68,rock,0.5
2013,69,country,1.0
2013,70,electronic/dance,0.25
2013,70,pop,0.25
2013,70,reggae,0.25
2013,70,hip-hop/rnb,0.25
2013,71,country,0.5
2013,71,pop,0.5
2013,74,pop,1.0
2013,75,pop,1.0
2013,78,country,1.0
2013,80,country,1.0
2013,82,electronic/dance,0.5
2013,82,pop,0.5
2013,83,electronic/dance,0.5
2013,83,pop,0.5
2013,89,country,1.0
2013,90,country,1.0
2013,93,country,0.5
2013,93,pop,0.5
2013,98,country,1.0
2014,2,pop,1.0
2014,3,soul,1.0
2014,5,pop,0.5
2014,5,rock,0.5
2014,6,electronic/dance,0.5
2014,6,pop,0.5
2014,8,pop,1.0
2014,9,pop,1.0
2014,10,pop,1.0
2014,13,country,0.5
2014,13,pop,0.5
2014,14,pop,1.0
2014,16,hip-hop/rnb,0.3333333333333333
2014,16,religious,0.3333333333333333
2014,16,alternative/indie,0.3333333333333333
2014,18,pop,1.0
2014,20,pop,1.0
2014,24,pop,1.0
2014,25,pop,1.0
2014,27,hip-hop/rnb,0.5
2014,27,pop,0.5
2014,29,electronic/dance,0.3333333333333333
2014,29,pop,0.3333333333333333
2014,29,rock,0.3333333333333333
2014,32,pop,1.0
2014,33,electronic/dance,0.3333333333333333
2014,33,disco,0.3333333333333333
2014,33,electronic/dance,0.3333333333333333
2014,34,electronic/dance,0.5
2014,34,pop,0.5
2014,35,pop,0.5
2014,35,hip-hop/rnb,0.5
2014,36,hip-hop/rnb,0.5
2014,36,pop,0.5
2014,37,pop,1.0
2014,38,electronic/dance,0.5
2014,38,pop,0.5
2014,39,pop,1.0
2014,40,electronic/dance,0.5
2014,40,pop,0.5
2014,41,electronic/dance,1.0
2014,42,soul,1.0
2014,43,hip-hop/rnb,1.0
2014,44,pop,0.5
2014,44,rock,0.5
2014,45,disco,0.5
2014,45,pop,0.5
2014,46,pop,1.0
2014,48,soul,1.0
2014,51,pop,0.5
2014,51,rock,0.5
2014,52,pop,1.0
2014,56,pop,1.0
2014,61,electronic/dance,0.5
2014,61,pop,0.5
2014,62,electronic/dance,0.3333333333333333
2014,62,pop,0.3333333333333333
2014,62,rock,0.3333333333333333
2014,63,country,1.0
2014,64,country,1.0
2014,67,pop,0.5
2014,67,rock,0.5
2014,68,country,1.0
2014,70,pop,1.0
2014,73,country,1.0
2014,78,disco,0.2
2014,78,pop,0.2
2014,78,hip-hop/rnb,0.2
2014,78,rock,0.2
2014,78,soul,0.2
2014,79,country,1.0
2014,80,pop,1.0
2014,81,country,0.5
2014,81,pop,0.5
2014,83,soul,1.0
2014,84,electronic/dance,0.5
2014,84,pop,0.5
2014,86,pop,1.0
2014,91,country,1.0
2014,93,pop,1.0
2014,95,pop,0.5
2014,95,hip-hop/rnb,0.5
2014,98,country,1.0
2014,99,country,1.0
2014,100,pop,0.5
2014,100,rock,0.5
2015,1,electronic/dance,0.2
2015,1,hip-hop/rnb,0.2
2015,1,pop,0.2
2015,1,rock,0.2
2015,1,soul,0.2
2015,2,pop,1.0
2015,5,electronic/dance,0.3333333333333333
2015,5,pop,0.3333333333333333
2015,5,rock,0.3333333333333333
2015,7,country,0.5
2015,7,pop,0.5
2015,9,hip-hop/rnb,1.0
2015,10,hip-hop/rnb,1.0
2015,12,hip-hop/rnb,1.0
2015,13,pop,1.0
2015,14,blues,1.0
2015,15,country,0.5
2015,15,pop,0.5
2015,16,electronic/dance,0.5
2015,16,electronic/dance,0.5
2015,17,electronic/dance,0.5
2015,17,pop,0.5
2015,18,country,0.5
2015,18,pop,0.5
2015,20,pop,1.0
2015,22,pop,1.0
2015,25,pop,1.0
2015,26,pop,1.0
2015,27,pop,0.5
2015,27,rock,0.5
2015,28,pop,1.0
2015,29,country,0.5
2015,29,pop,0.5
2015,31,electronic/dance,0.5
2015,31,electronic/dance,0.5
2015,32,electronic/dance,1.0
2015,33,pop,1.0
2015,34,pop,1.0
2015,36,pop,1.0
2015,37,pop,1.0
2015,43,rock,1.0
2015,46,electronic/dance,0.3333333333333333
2015,46,pop,0.3333333333333333
2015,46,rock,0.3333333333333333
2015,51,hip-hop/rnb,0.5
2015,51,pop,0.5
2015,52,pop,1.0
2015,53,pop,1.0
2015,56,pop,1.0
2015,57,country,0.5
2015,57,pop,0.5
2015,58,pop,1.0
2015,60,rock,1.0
2015,62,pop,0.5
2015,62,rock,0.5
2015,63,country,1.0
2015,65,pop,1.0
2015,66,hip-hop/rnb,0.5
2015,66,pop,0.5
2015,67,pop,1.0
2015,74,pop,1.0
2015,75,pop,1.0
2015,76,pop,1.0
2015,77,pop,1.0
2015,78,classical/soundtrack,0.5
2015,78,classical/soundtrack,0.5
2015,81,pop,1.0
2015,87,country,1.0
2015,89,blues,0.3333333333333333
2015,89,folk,0.3333333333333333
2015,89,rock,0.3333333333333333
2015,90,pop,1.0
2015,91,pop,0.5
2015,91,rock,0.5
2015,92,pop,1.0
2015,93,pop,1.0
2015,95,pop,1.0
2015,97,electronic/dance,1.0
2015,98,pop,1.0
2015,100,electronic/dance,0.3333333333333333
2015,100,disco,0.3333333333333333
2015,100,electronic/dance,0.3333333333333333
